Customer_ID,Customer_Surname,Bank_Join_Date,Credit_Score,Country,Gender,Age,Tenure_Years,Account_Balance,Number_Of_Products,Has_Credit_Card,Active_Status,Estimated_Salary_EUR,Churn_Status
15640280,Cameron,15-11-2018,850,France,Male,39,4,127771.35,2,non credit card holder,Active Member,151738.54,Retain
15709994,Gallo,10-12-2019,658,France,Female,40,3,140596.95,1,non credit card holder,Active Member,135459.02,Exit
15605130,Seccombe,10-11-2017,753,France,Male,32,5,177729.13,1,credit card holder,Active Member,161642.08,Retain
15580682,Tsai,31-10-2018,652,France,Female,40,4,79927.36,2,credit card holder,Active Member,33524.6,Retain
15597739,Tu,02-04-2019,674,France,Male,37,4,0.0,1,credit card holder,Inactive Member,158049.9,Retain
15668270,Thompson,03-04-2018,587,Germany,Female,44,5,125584.17,2,credit card holder,Active Member,41852.24,Exit
15578369,Chiedozie,18-07-2018,652,Germany,Female,37,5,145219.3,1,credit card holder,Inactive Member,159132.83,Retain
15764021,Frolov,28-12-2018,617,France,Male,34,4,61687.33,2,credit card holder,Inactive Member,105965.25,Retain
15738715,Alexander,30-05-2019,600,France,Female,37,4,0.0,3,credit card holder,Inactive Member,7312.25,Exit
15804064,Docherty,20-06-2017,742,France,Female,35,6,79126.17,1,credit card holder,Active Member,126997.53,Retain
15598275,Sochima,05-10-2017,709,France,Female,32,5,0.0,2,credit card holder,Active Member,199418.02,Retain
15662294,Bennett,08-10-2019,710,France,Male,33,3,118327.17,2,credit card holder,Active Member,192928.82,Retain
15722965,Yefimova,10-12-2017,757,France,Male,57,5,89079.41,1,credit card holder,Active Member,53179.21,Exit
15757628,Savage,12-08-2019,571,France,Male,40,4,112896.86,1,credit card holder,Active Member,121402.53,Retain
15746553,Castles,14-05-2018,526,Germany,Male,50,5,124233.24,1,non credit card holder,Active Member,159456.87,Exit
15573876,Chia,18-12-2018,473,Spain,Male,48,4,0.0,2,credit card holder,Inactive Member,71139.8,Retain
15805523,Nnaife,18-07-2019,717,France,Female,28,4,90537.16,1,non credit card holder,Active Member,74800.99,Retain
15625761,Maclean,14-05-2018,632,Germany,Male,41,5,127205.32,4,credit card holder,Inactive Member,93874.87,Exit
15781465,Schofield,26-12-2017,675,Germany,Female,29,5,121326.42,1,credit card holder,Inactive Member,133457.52,Retain
15765311,Zhirov,24-10-2019,642,Spain,Male,34,3,0.0,1,credit card holder,Inactive Member,72085.1,Retain
15741032,Tsao,16-03-2019,733,France,Male,48,4,0.0,1,non credit card holder,Active Member,117830.57,Retain
15615938,Fleming,03-10-2018,502,France,Female,64,4,139663.37,1,non credit card holder,Active Member,100995.11,Retain
15792004,Heath,08-11-2016,731,Spain,Female,26,6,0.0,2,credit card holder,Inactive Member,37697.29,Retain
15648951,Kao,02-11-2018,785,Spain,Male,41,4,0.0,2,credit card holder,Active Member,199108.88,Retain
15672152,Grant,23-05-2019,850,Germany,Male,37,4,122506.38,1,non credit card holder,Active Member,199693.84,Exit
15752838,Lucas,21-11-2019,723,Spain,Male,38,3,0.0,2,credit card holder,Active Member,94415.6,Retain
15751022,Bowhay,18-06-2018,777,Germany,Female,37,5,121532.17,2,credit card holder,Active Member,73464.88,Retain
15565879,Riley,23-11-2017,845,France,Female,28,5,0.0,2,credit card holder,Active Member,56185.98,Retain
15729087,Suttor,07-11-2016,751,Germany,Male,54,6,156367.6,2,non credit card holder,Active Member,116179.92,Retain
15791174,Leibius,11-12-2017,540,Spain,Male,67,5,88382.01,1,non credit card holder,Active Member,59457.0,Retain
15791743,Corbett,13-12-2016,727,France,Male,32,6,59271.82,1,credit card holder,Active Member,46019.43,Retain
15685243,Jamieson,13-01-2018,736,France,Female,63,5,0.0,2,non credit card holder,Active Member,502.7,Retain
15767231,Sun,15-05-2017,757,France,Male,36,6,144852.06,1,non credit card holder,Inactive Member,130861.95,Retain
15750602,Clendinnen,22-10-2017,662,France,Male,29,5,147092.65,1,credit card holder,Inactive Member,10928.3,Retain
15801904,Heard,28-07-2016,677,Germany,Male,28,7,143988.0,2,credit card holder,Inactive Member,8755.69,Exit
15746076,Saunders,26-06-2019,506,Spain,Male,50,4,0.0,2,credit card holder,Inactive Member,12016.79,Retain
15690492,Palermo,05-10-2017,625,France,Male,41,5,97663.16,2,credit card holder,Inactive Member,57128.78,Retain
15633525,Payne,12-08-2017,631,France,Male,29,6,0.0,2,non credit card holder,Active Member,125877.22,Retain
15811947,Gordon,15-11-2019,850,France,Male,33,3,124781.67,1,non credit card holder,Active Member,33700.52,Retain
15797964,Cameron,18-03-2019,732,Germany,Female,29,4,154333.82,1,credit card holder,Active Member,138527.56,Retain
15713596,Ugochukwu,30-09-2017,428,France,Female,62,5,107735.93,1,non credit card holder,Active Member,58381.77,Retain
15632669,Rees,19-09-2019,722,Spain,Female,32,4,0.0,2,credit card holder,Active Member,113666.48,Retain
15569590,Yoo,21-06-2016,601,Germany,Male,42,7,98495.72,1,credit card holder,Inactive Member,40014.76,Exit
15700864,Fiorentini,12-11-2018,607,France,Female,21,4,0.0,2,credit card holder,Inactive Member,116106.52,Retain
15732563,Swanton,18-09-2018,726,Germany,Female,33,5,99046.31,2,credit card holder,Active Member,56053.06,Retain
15583748,McGuigan,30-09-2018,592,Spain,Male,38,4,0.0,2,credit card holder,Inactive Member,180426.2,Retain
15702337,Sinclair,07-06-2018,581,France,Male,37,5,0.0,2,credit card holder,Active Member,74320.75,Retain
15756824,Giordano,09-06-2016,613,Germany,Female,50,7,101242.98,2,credit card holder,Inactive Member,12493.61,Retain
15660735,T'ang,18-03-2018,581,Spain,Female,31,5,0.0,2,credit card holder,Inactive Member,188377.21,Retain
15738835,Slater,12-04-2016,850,Germany,Male,38,7,101985.81,2,non credit card holder,Inactive Member,43801.27,Retain
15762927,Sung,15-09-2019,674,Germany,Female,36,4,100762.64,1,credit card holder,Inactive Member,182156.86,Retain
15775206,Hunter,20-11-2016,699,France,Male,37,6,0.0,2,non credit card holder,Inactive Member,83263.04,Retain
15593283,Higgins,02-11-2017,705,Germany,Female,48,5,156848.13,2,credit card holder,Active Member,99475.95,Exit
15660679,Chimaobim,10-11-2018,653,Spain,Female,38,4,149571.94,1,credit card holder,Inactive Member,118383.18,Retain
15648989,Moss,06-07-2018,850,France,Male,37,5,126872.6,1,credit card holder,Inactive Member,197266.58,Retain
15722322,Green,14-12-2019,655,Spain,Female,78,3,0.0,2,non credit card holder,Active Member,188435.38,Retain
15724296,Kerr,17-05-2016,684,Spain,Male,41,7,119782.72,2,non credit card holder,Inactive Member,120284.67,Retain
15581840,DeRose,29-11-2018,626,France,Male,33,4,0.0,2,credit card holder,Inactive Member,138504.28,Retain
15645600,Obidimkpa,27-01-2019,739,Spain,Female,27,4,98926.4,1,credit card holder,Active Member,106969.98,Retain
15722479,Ikenna,06-09-2019,707,France,Male,37,4,0.0,2,non credit card holder,Active Member,6035.51,Retain
15685947,Henderson,14-09-2016,556,Germany,Male,42,7,115915.53,2,non credit card holder,Active Member,125435.47,Exit
15658852,Stevens,12-06-2019,676,France,Male,38,4,0.0,2,credit card holder,Active Member,133692.88,Retain
15648702,Yuriev,05-08-2019,775,Germany,Male,70,4,119684.88,2,credit card holder,Active Member,74532.02,Retain
15784736,Jamieson,07-10-2017,562,France,Male,45,5,136855.24,1,credit card holder,Inactive Member,46864.0,Retain
15746695,Wunder,15-09-2019,429,France,Female,39,4,48023.83,1,credit card holder,Inactive Member,74870.99,Retain
15785899,Ch'en,14-06-2018,789,Germany,Male,33,5,151607.56,1,credit card holder,Inactive Member,4389.4,Retain
15698184,Marshall,27-09-2018,484,France,Female,50,4,90408.16,2,non credit card holder,Inactive Member,48170.57,Retain
15672610,Somadina,26-03-2019,567,Spain,Male,40,4,118628.8,1,non credit card holder,Inactive Member,91973.63,Retain
15757646,Olague,31-03-2019,584,France,Male,35,4,0.0,2,credit card holder,Inactive Member,192381.21,Retain
15787014,King,16-07-2019,648,Germany,Female,28,4,90371.09,1,credit card holder,Active Member,146851.73,Retain
15681878,Fan,18-05-2019,436,Germany,Male,45,4,104339.11,2,credit card holder,Active Member,183540.22,Exit
15613102,Ogochukwu,04-10-2016,670,France,Female,31,6,57530.06,1,credit card holder,Active Member,181893.31,Exit
15768566,K?,19-07-2019,706,France,Male,34,4,0.0,2,credit card holder,Active Member,37479.97,Retain
15678317,Manfrin,05-12-2019,603,France,Male,46,3,0.0,2,credit card holder,Active Member,59563.49,Retain
15622518,Stephenson,09-04-2016,768,France,Female,26,7,51116.26,1,credit card holder,Active Member,70454.79,Exit
15802741,Mitchel,12-03-2017,625,France,Female,51,6,136294.97,1,credit card holder,Inactive Member,38867.46,Exit
15778219,Izmailov,14-04-2018,790,France,Male,26,5,0.0,1,credit card holder,Inactive Member,20510.79,Retain
15722072,Hou,12-12-2019,630,France,Male,53,3,138053.67,1,non credit card holder,Active Member,114110.97,Retain
15589805,Benson,26-09-2017,563,France,Female,34,5,139810.34,1,credit card holder,Active Member,152417.79,Retain
15622370,Boyle,18-05-2019,813,Germany,Male,30,4,116416.94,1,non credit card holder,Active Member,85808.22,Retain
15701318,Poole,23-06-2017,763,Spain,Male,67,6,148564.66,1,non credit card holder,Active Member,87236.4,Retain
15583278,Greece,09-06-2018,743,Spain,Female,36,5,92716.96,1,credit card holder,Active Member,33693.78,Retain
15570073,Marian,19-11-2017,721,Spain,Male,57,5,0.0,1,credit card holder,Active Member,195940.96,Retain
15673599,Williamson,29-05-2019,618,Spain,Male,32,4,133476.09,1,non credit card holder,Active Member,154843.4,Retain
15758039,Ash,24-06-2017,614,France,Male,44,6,0.0,2,non credit card holder,Active Member,104930.46,Retain
15754267,Fleming,15-03-2019,697,Germany,Male,31,4,108805.42,2,non credit card holder,Active Member,123825.83,Retain
15792989,Bianchi,12-09-2017,543,France,Female,71,6,104308.77,1,credit card holder,Active Member,25650.04,Retain
15775803,Cawker,01-09-2019,841,Spain,Male,41,4,0.0,2,non credit card holder,Active Member,193093.77,Retain
15724307,Mitchell,15-03-2018,780,France,Male,76,5,121313.88,1,non credit card holder,Active Member,64872.33,Retain
15665963,Cattaneo,27-01-2018,681,Spain,Male,30,5,128393.29,1,credit card holder,Active Member,180593.45,Retain
15651955,Hanson,04-12-2018,603,France,Male,31,4,0.0,2,non credit card holder,Active Member,9607.1,Retain
15573599,Adamson,29-08-2016,506,France,Female,57,7,0.0,2,non credit card holder,Active Member,194421.12,Exit
15620751,Secombe,28-09-2019,760,France,Male,34,3,0.0,2,credit card holder,Inactive Member,164162.44,Retain
15774258,Gorbunov,19-05-2019,678,France,Male,40,4,0.0,2,credit card holder,Active Member,187343.4,Retain
15703563,P'eng,31-12-2019,774,France,Male,40,3,93017.47,2,credit card holder,Inactive Member,191608.97,Retain
15583764,Wilkes,28-07-2019,791,Germany,Male,31,4,130240.33,1,non credit card holder,Inactive Member,96546.55,Retain
15569976,Woronoff,04-06-2018,754,Germany,Male,65,5,136186.44,1,credit card holder,Active Member,121529.59,Exit
15656005,Millar,24-08-2019,592,Germany,Male,31,4,124593.23,1,credit card holder,Inactive Member,86079.67,Retain
15630321,Hu,07-12-2017,680,France,Male,44,5,0.0,2,credit card holder,Inactive Member,86935.08,Retain
15592846,Fiorentini,20-12-2018,639,Germany,Male,35,4,128173.9,2,credit card holder,Inactive Member,59093.39,Retain
15638159,Trentino,27-01-2018,649,Spain,Female,36,5,86607.39,1,non credit card holder,Inactive Member,19825.09,Retain
15577398,Ch'eng,28-04-2017,850,France,Male,30,6,86449.39,1,credit card holder,Active Member,188809.23,Retain
15773512,Bischof,14-12-2018,627,Spain,Female,25,4,0.0,1,credit card holder,Active Member,194313.93,Retain
15755978,Tseng,02-06-2016,606,France,Male,31,7,0.0,2,credit card holder,Inactive Member,195209.4,Retain
15608166,Fallaci,29-08-2019,761,France,Male,36,4,127637.92,1,credit card holder,Active Member,81062.93,Retain
15752507,K?,23-12-2018,769,Germany,Male,60,4,148846.39,1,credit card holder,Inactive Member,192831.67,Exit
15801441,Campbell,21-03-2018,670,Germany,Female,35,5,79585.96,1,non credit card holder,Active Member,198802.9,Retain
15667190,Yuan,21-11-2019,630,Spain,Female,21,3,85818.18,1,credit card holder,Active Member,133102.3,Retain
15680517,Sal,15-12-2017,769,Germany,Female,34,5,137239.17,1,credit card holder,Active Member,71379.92,Exit
15625141,Porter,27-11-2016,563,Spain,Male,26,6,0.0,2,non credit card holder,Inactive Member,6139.74,Retain
15749528,Achebe,29-09-2018,652,Spain,Male,58,4,0.0,2,non credit card holder,Active Member,170025.43,Retain
15697100,Wright,09-11-2018,772,Germany,Female,48,4,108736.52,1,credit card holder,Inactive Member,184564.67,Exit
15711455,Kuo,30-09-2017,740,Germany,Female,36,5,109044.6,1,non credit card holder,Inactive Member,94554.74,Exit
15683977,Owens,02-07-2019,687,Spain,Female,72,4,0.0,2,credit card holder,Active Member,50267.69,Retain
15671591,Castiglione,21-11-2016,439,Spain,Male,52,6,96196.24,4,credit card holder,Inactive Member,198874.52,Exit
15725660,Dellucci,16-11-2019,676,France,Male,20,3,80569.73,1,non credit card holder,Inactive Member,68621.98,Retain
15600110,Endrizzi,11-04-2018,506,Germany,Female,41,5,57745.76,1,credit card holder,Inactive Member,4035.46,Retain
15815530,Chin,13-12-2018,612,France,Female,42,4,75497.51,1,non credit card holder,Inactive Member,149682.78,Retain
15806956,Iqbal,17-11-2017,746,Spain,Male,30,5,112666.67,1,non credit card holder,Inactive Member,11710.4,Exit
15772009,Scott,23-09-2018,664,France,Female,41,4,0.0,1,credit card holder,Active Member,152054.33,Retain
15746451,Barry,12-10-2019,686,Spain,Male,41,3,102749.72,1,non credit card holder,Active Member,194913.86,Retain
15669887,Lambert,21-07-2018,839,France,Female,51,5,0.0,1,credit card holder,Active Member,69101.23,Exit
15733303,Liu,22-11-2016,630,France,Male,67,6,0.0,2,credit card holder,Active Member,27330.27,Retain
15586183,Wallace,17-11-2018,561,France,Female,35,4,0.0,2,credit card holder,Inactive Member,59981.62,Retain
15682778,Fedorov,28-06-2018,680,France,Male,34,5,0.0,2,credit card holder,Active Member,95686.6,Retain
15576156,Abazu,27-02-2019,710,Spain,Female,28,4,0.0,1,credit card holder,Inactive Member,48426.98,Retain
15568834,Howells,13-01-2019,698,Spain,Male,27,4,125427.37,2,non credit card holder,Inactive Member,27654.44,Retain
15716608,Walker,20-03-2019,651,Spain,Male,38,4,0.0,3,credit card holder,Inactive Member,67029.82,Exit
15574608,Sidorova,04-07-2016,713,France,Male,36,7,133889.35,1,credit card holder,Active Member,143265.65,Retain
15671137,MacDonald,03-12-2018,549,France,Female,52,4,0.0,1,non credit card holder,Active Member,8636.05,Exit
15665629,Chiang,01-08-2019,719,Spain,Female,33,4,0.0,2,credit card holder,Inactive Member,20016.59,Retain
15805151,Ginikanwa,13-09-2019,565,Germany,Male,31,4,89558.39,2,credit card holder,Active Member,4441.54,Retain
15621205,Olisaemeka,07-09-2018,578,France,Male,34,5,175111.11,1,credit card holder,Active Member,74858.3,Retain
15712877,Morley,16-03-2018,724,Spain,Male,36,5,0.0,2,credit card holder,Inactive Member,52462.25,Retain
15653251,Hickey,20-12-2016,408,France,Female,84,6,87873.39,1,non credit card holder,Inactive Member,188484.52,Exit
15666633,Huang,25-12-2016,758,Spain,Male,56,6,0.0,2,credit card holder,Active Member,10643.38,Retain
15607176,Kang,10-12-2016,674,France,Male,22,6,0.0,1,credit card holder,Active Member,173940.59,Retain
15704770,Pan,17-04-2018,773,France,Male,25,5,124532.78,2,non credit card holder,Active Member,11723.57,Retain
15681332,Tate,08-09-2019,437,France,Female,43,4,0.0,1,credit card holder,Inactive Member,148330.97,Exit
15706587,Johnston,02-09-2019,560,France,Male,57,4,0.0,2,non credit card holder,Active Member,116781.71,Retain
15699095,Chandler,15-12-2019,603,France,Female,24,3,0.0,1,credit card holder,Active Member,198826.03,Exit
15763859,Brown,12-08-2017,840,France,Female,43,6,0.0,2,credit card holder,Inactive Member,90908.95,Retain
15641655,Black,13-02-2017,700,France,Female,26,6,0.0,2,non credit card holder,Inactive Member,50051.42,Retain
15567431,Kodilinyechukwu,13-10-2016,773,France,Male,64,6,145578.28,1,non credit card holder,Active Member,186172.85,Retain
15723950,Kruglov,17-09-2018,684,Spain,Male,40,5,70291.02,1,credit card holder,Active Member,115468.84,Exit
15671609,Ibeabuchi,15-11-2016,701,France,Male,44,6,0.0,2,credit card holder,Inactive Member,23425.78,Retain
15769504,Munro,04-12-2017,743,Germany,Female,34,5,131736.88,1,credit card holder,Active Member,108543.21,Retain
15760924,Doherty,05-05-2018,575,Spain,Male,41,5,100062.39,1,non credit card holder,Inactive Member,126307.25,Retain
15756472,Odinakachukwu,13-11-2019,804,France,Male,25,3,108396.67,1,credit card holder,Inactive Member,128276.95,Retain
15676966,Capon,23-04-2019,730,Spain,Male,42,4,0.0,2,non credit card holder,Active Member,85982.47,Retain
15671804,Wilding,12-12-2017,648,Spain,Male,36,5,146943.38,2,credit card holder,Active Member,130041.45,Retain
15783541,Fomina,07-09-2019,755,France,Male,31,4,0.0,2,non credit card holder,Active Member,194660.78,Retain
15774224,Nixon,02-08-2017,613,Germany,Female,30,6,131563.88,2,credit card holder,Inactive Member,170638.98,Retain
15604345,Kemp,30-12-2018,730,France,Female,22,4,65763.57,1,credit card holder,Active Member,145792.01,Retain
15707138,Nagy,04-11-2019,679,Spain,Male,39,3,0.0,2,credit card holder,Active Member,100060.54,Retain
15693264,Onyinyechukwuka,03-08-2019,583,France,Female,29,4,0.0,2,credit card holder,Active Member,111285.85,Retain
15659677,Beluchi,17-05-2019,746,France,Male,47,4,142382.03,1,credit card holder,Active Member,62086.62,Retain
15739972,Hughes,27-09-2019,650,Germany,Female,45,3,152367.21,3,credit card holder,Inactive Member,150835.21,Exit
15771535,Tsui,26-11-2016,794,Spain,Female,37,6,0.0,2,credit card holder,Inactive Member,68008.85,Retain
15570508,Azubuike,08-03-2016,600,France,Male,49,7,90218.9,1,credit card holder,Inactive Member,91347.76,Retain
15673439,Sun,02-04-2019,646,Spain,Female,50,4,142644.64,2,credit card holder,Active Member,142208.5,Exit
15636572,Christmas,20-11-2017,760,France,Female,32,5,0.0,2,credit card holder,Active Member,105969.05,Retain
15649292,Bellucci,23-09-2017,748,France,Female,49,5,29602.08,1,non credit card holder,Inactive Member,163550.58,Exit
15765322,Connely,02-10-2018,755,France,Male,23,4,84284.48,2,credit card holder,Active Member,62851.6,Retain
15780038,Paterson,24-02-2018,756,Spain,Male,38,5,119208.85,1,credit card holder,Inactive Member,169763.89,Exit
15709412,H?,21-12-2018,776,Spain,Male,30,4,0.0,2,non credit card holder,Active Member,63908.86,Retain
15654390,He,05-03-2019,640,France,Male,33,4,154575.76,1,credit card holder,Inactive Member,25722.28,Exit
15630328,Bird,08-10-2018,635,France,Female,48,4,130796.33,2,credit card holder,Active Member,43250.3,Retain
15589358,Stanley,26-05-2019,848,Germany,Male,31,4,90018.45,2,credit card holder,Inactive Member,193132.98,Retain
15762803,Innes,22-10-2019,509,France,Male,31,3,0.0,2,credit card holder,Inactive Member,15360.91,Retain
15615624,De Salis,16-09-2019,605,France,Female,28,4,0.0,2,non credit card holder,Inactive Member,159508.52,Retain
15753337,Yeates,26-12-2019,555,France,Male,51,3,0.0,3,credit card holder,Inactive Member,189122.89,Exit
15799641,Bruno,26-05-2019,540,Spain,Male,39,4,0.0,2,credit card holder,Inactive Member,81995.92,Retain
15638257,P'an,12-11-2018,682,Spain,Female,54,4,83102.72,2,credit card holder,Active Member,54132.93,Retain
15694566,Roberts,31-12-2018,602,France,Female,42,4,0.0,2,non credit card holder,Inactive Member,169921.11,Exit
15632665,Yevseyev,02-11-2018,832,France,Male,61,4,0.0,1,non credit card holder,Active Member,127804.66,Exit
15606554,Douglas,24-04-2019,797,France,Male,29,4,0.0,1,non credit card holder,Active Member,149991.32,Retain
15787222,Ch'in,20-05-2019,676,Germany,Male,28,4,69459.05,2,credit card holder,Active Member,128461.29,Retain
15716605,Chukwufumnanya,30-09-2018,710,Germany,Female,24,4,103099.17,2,credit card holder,Inactive Member,173276.62,Retain
15724334,Alekseyeva,03-04-2019,529,France,Male,22,4,0.0,1,credit card holder,Inactive Member,151169.83,Retain
15717156,Sokolov,28-07-2019,520,France,Male,30,4,143396.54,2,credit card holder,Active Member,898.51,Retain
15715345,Sergeyeva,27-11-2019,743,Spain,Male,25,3,0.0,2,credit card holder,Inactive Member,129740.11,Retain
15762268,Hancock,11-05-2019,666,France,Female,41,4,141162.08,1,credit card holder,Inactive Member,50908.48,Retain
15690209,Hsiao,13-02-2019,715,Germany,Female,32,4,104857.19,2,credit card holder,Inactive Member,114149.8,Retain
15626806,Labrador,11-12-2019,668,France,Female,32,3,0.0,2,credit card holder,Active Member,40652.33,Retain
15624781,Mbanefo,05-07-2016,672,France,Female,34,7,142151.75,2,credit card holder,Active Member,168753.34,Retain
15569079,Hagins,02-11-2017,632,Germany,Male,48,5,126066.26,1,credit card holder,Inactive Member,64345.61,Exit
15770030,Conti,08-09-2016,689,Spain,Female,28,7,0.0,2,credit card holder,Active Member,192449.02,Retain
15761763,Jamieson,27-04-2018,845,France,Male,33,5,164385.53,1,credit card holder,Inactive Member,150664.97,Retain
15628170,Brown,28-05-2017,565,Germany,Female,32,6,68067.24,1,credit card holder,Inactive Member,143287.58,Retain
15609998,Okwudilichukwu,26-09-2019,700,Germany,Female,59,3,137648.41,1,credit card holder,Inactive Member,142977.05,Exit
15706200,Graham,15-03-2019,637,Germany,Male,41,4,138014.4,2,credit card holder,Inactive Member,140298.24,Retain
15778526,Bradshaw,30-09-2017,719,Spain,Female,48,5,0.0,2,non credit card holder,Inactive Member,78563.66,Retain
15640667,Yu,10-12-2019,662,France,Female,41,3,0.0,2,credit card holder,Inactive Member,126551.48,Retain
15789936,T'ao,28-08-2017,663,France,Female,33,6,0.0,2,credit card holder,Inactive Member,153295.0,Retain
15693893,Davis,15-02-2016,684,Germany,Male,59,7,122471.09,1,non credit card holder,Active Member,15807.07,Retain
15603741,MacDonnell,04-09-2018,719,Spain,Male,40,5,128389.12,1,credit card holder,Active Member,176091.31,Retain
15621893,Bellucci,27-04-2018,727,France,Male,18,5,133550.67,1,credit card holder,Active Member,46941.41,Retain
15692744,Davison,28-08-2017,512,France,Male,36,6,152169.12,2,non credit card holder,Inactive Member,38629.3,Exit
15683503,Hudson,27-06-2016,601,France,Female,43,7,0.0,3,non credit card holder,Active Member,110916.15,Exit
15789941,Yevseyev,23-01-2019,633,France,Female,36,4,125130.28,1,non credit card holder,Inactive Member,125961.48,Retain
15581700,Paterson,26-08-2017,615,Germany,Male,43,6,86920.86,1,credit card holder,Active Member,150048.37,Retain
15662085,Read,14-09-2016,678,France,Female,32,7,0.0,1,credit card holder,Active Member,148210.64,Retain
15735221,Sousa,15-04-2019,697,France,Female,42,4,0.0,2,credit card holder,Inactive Member,61312.15,Retain
15624510,Tien,20-11-2017,696,France,Male,52,5,139781.06,1,credit card holder,Inactive Member,27445.4,Exit
15694209,Fanucci,29-11-2017,484,France,Female,32,5,0.0,2,credit card holder,Active Member,139390.99,Retain
15752534,Mironov,05-05-2018,744,France,Male,36,5,0.0,2,credit card holder,Active Member,182867.84,Retain
15734765,Mahmood,26-11-2019,739,France,Female,20,3,133800.98,1,non credit card holder,Active Member,150245.81,Retain
15632816,Williams,09-06-2018,521,Germany,Female,49,5,127948.57,1,credit card holder,Active Member,182765.14,Retain
15791513,Manfrin,26-09-2018,647,France,Male,41,4,138937.35,1,credit card holder,Active Member,101617.64,Exit
15738150,Chidozie,07-11-2016,591,France,Male,45,6,0.0,2,credit card holder,Active Member,155492.87,Retain
15590637,Ahmed,23-09-2019,721,France,Male,41,3,0.0,2,non credit card holder,Active Member,61018.85,Retain
15780411,Norris,18-07-2016,570,France,Female,46,7,0.0,2,non credit card holder,Inactive Member,820.46,Retain
15747014,Pisani,08-11-2016,850,France,Female,28,6,105245.34,1,non credit card holder,Active Member,74780.13,Retain
15711834,Long,22-04-2018,650,Spain,Female,30,5,0.0,1,non credit card holder,Inactive Member,67997.13,Exit
15647333,Fleming,12-11-2018,621,France,Male,27,4,137003.68,1,credit card holder,Inactive Member,21254.06,Retain
15688637,Witt,05-05-2018,592,France,Female,27,5,0.0,2,credit card holder,Active Member,183569.25,Retain
15761497,Udinesi,06-01-2019,713,Spain,Female,48,4,163760.82,1,non credit card holder,Inactive Member,157381.14,Exit
15623712,Coates,21-08-2016,453,Spain,Female,42,7,0.0,3,credit card holder,Inactive Member,83008.49,Exit
15587676,Alexeieva,17-01-2017,699,France,Male,30,6,0.0,1,credit card holder,Active Member,108162.13,Retain
15626983,Ledford,10-04-2016,605,Spain,Female,48,7,0.0,2,credit card holder,Active Member,40062.99,Retain
15772896,Dumetochukwu,14-10-2019,763,Germany,Male,42,3,100160.75,1,credit card holder,Inactive Member,33462.94,Exit
15695129,Milanesi,29-12-2016,718,France,Female,31,6,152663.77,1,non credit card holder,Active Member,17128.64,Retain
15678206,Yeh,06-05-2019,464,France,Male,46,4,161798.53,1,credit card holder,Inactive Member,182944.47,Retain
15809137,Sagese,02-07-2017,453,France,Male,29,6,0.0,1,non credit card holder,Inactive Member,198376.02,Exit
15666055,Rowe,24-11-2016,705,France,Female,49,6,0.0,1,credit card holder,Inactive Member,63405.2,Exit
15667938,Hurst,02-05-2016,628,France,Male,32,7,149136.31,2,credit card holder,Active Member,16402.11,Retain
15713632,Ham,02-04-2016,551,Spain,Female,48,7,95679.29,1,non credit card holder,Inactive Member,94978.1,Retain
15640268,Avdeeva,03-11-2019,652,Spain,Male,71,3,0.0,1,credit card holder,Active Member,120107.1,Retain
15716420,Kelly,08-06-2019,612,Spain,Male,39,4,170288.38,1,credit card holder,Active Member,59601.15,Retain
15770309,McDonald,25-01-2019,656,France,Male,18,4,151762.74,1,non credit card holder,Active Member,127014.32,Retain
15803078,Bruno,07-02-2019,635,Spain,Female,38,4,0.0,2,credit card holder,Inactive Member,90605.05,Retain
15747980,Cattaneo,19-07-2017,737,Spain,Male,38,6,146282.79,2,credit card holder,Inactive Member,198516.2,Retain
15611338,Kashiwagi,16-09-2019,714,Spain,Male,29,4,0.0,2,credit card holder,Active Member,37605.9,Retain
15610056,Dufresne,26-11-2017,631,Germany,Female,34,5,125227.82,2,non credit card holder,Active Member,128247.03,Retain
15700964,Pollard,12-04-2018,624,Germany,Female,27,5,104848.68,1,credit card holder,Active Member,167387.36,Retain
15713853,Ifeajuna,03-02-2018,732,Germany,Male,42,5,108748.08,2,credit card holder,Active Member,65323.11,Retain
15753229,Genovese,30-11-2016,802,France,Male,29,6,127414.55,1,credit card holder,Active Member,134459.12,Retain
15671334,Nixon,10-09-2017,527,France,Male,31,6,0.0,1,credit card holder,Inactive Member,169361.89,Retain
15718507,Su,27-07-2019,647,Germany,Male,37,4,116509.99,1,credit card holder,Active Member,149517.71,Exit
15603088,Rossi,18-07-2019,451,Spain,Female,23,4,0.0,2,non credit card holder,Active Member,48021.71,Retain
15769451,Hayes,31-03-2019,764,France,Female,44,4,0.0,2,credit card holder,Active Member,11467.38,Retain
15567335,Allsop,16-11-2016,559,France,Female,42,6,0.0,2,credit card holder,Active Member,190040.29,Retain
15699772,Barclay,08-05-2018,428,Germany,Female,40,5,129248.11,2,credit card holder,Inactive Member,72876.43,Exit
15792649,Patterson,22-08-2018,547,Spain,Female,31,5,0.0,2,non credit card holder,Inactive Member,99294.22,Retain
15682914,Bolton,18-09-2017,850,France,Male,34,6,72079.71,1,credit card holder,Active Member,115767.93,Retain
15638882,Cardell,04-01-2018,710,Germany,Female,62,5,148214.36,1,credit card holder,Inactive Member,48571.14,Exit
15591135,Forster,07-06-2019,726,France,Male,37,4,132057.92,2,credit card holder,Inactive Member,34743.98,Retain
